time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
106.99 24.6109403879 -7.56801805003 -1.36101487928 0.421751868358 -0.0264252114338 40.0 -2.77555756156e-17
107.07 24.6455126765 -7.73040114245 -1.36096030858 0.411464879601 0.0262976346209 40.0 -2.77555756156e-17
107.199 24.6955126075 -7.96518258466 -1.36091791815 0.411558325074 0.0262363033507 40.0 -2.77555756156e-17
107.273 24.7301068227 -8.12758027032 -1.36091635719 0.421898276074 -0.0267377777631 40.0 -2.77555756156e-17
107.395 24.7805353759 -8.3643060776 -1.36084708101 0.411680260337 0.0267309976998 40.0 -2.77555756156e-17
107.476 24.8138855466 -8.52082349632 -1.36081879934 0.411738670876 0.0267239574272 40.0 -2.77555756156e-17
107.56 24.848907996 -8.68516565274 -1.36078837221 0.411673782574 0.0281068427803 40.0 -2.77555756156e-17
107.684 24.9014510015 -8.93167702166 -1.36074077238 0.411669755226 0.0283492507798 40.0 -2.77555756156e-17
107.757 24.931902785 -9.07450452456 -1.36074523728 0.422376984441 -0.0268546438321 40.0 -2.77555756156e-17
107.877 24.9819600592 -9.30927367419 -1.36070253107 0.422461205063 -0.0268619181361 40.0 -2.77555756156e-17
107.995 25.0307703195 -9.5381630811 -1.36063370323 0.412099187695 0.0267144346883 40.0 -2.77555756156e-17
108.064 25.0620725178 -9.68490004637 -1.36063096937 0.422464484528 -0.0266107273996 40.0 -2.77555756156e-17
108.199 25.1154951453 -9.93531447326 -1.36058850457 0.422685618167 -0.0268631236543 40.0 -2.77555756156e-17
108.281 25.150560043 -10.0996477927 -1.3605571679 0.422878959855 -0.0268710086112 40.0 -2.77555756156e-17
108.399 25.1981556684 -10.3226695955 -1.36051777109 0.422743486212 -0.0268037457423 40.0 -2.77555756156e-17
108.483 25.2349027201 -10.4948256655 -1.36048399869 0.423057105942 -0.0269747952805 40.0 -2.77555756156e-17
108.599 25.2833498357 -10.7217566898 -1.3604448374 0.423032357014 -0.0268202552184 40.0 -2.77555756156e-17
